,Unnamed: 0,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_location,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes.1,calculated_host_listings_count_shared_rooms,reviews_per_month
6860,6860,Appartement accueillant Lyon,377979452,Lucas,2020-12-02,"Lyon, France","Bonjour, je suis Lucas, étudiant en alternance de 22 ans en communication à Lyon. Mon parcours étudiant se fusionne avec ma passion pour la politique, où je m'investis dans la gestion de la communication des élues lyonnaises.  En dehors de mes études, je suis passionné par le voyage.",within a day,1.0,f,,1.0,1.0,t,9e Arrondissement,45.76791,4.79233,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,103.0,1,30,1,1,30,30,1.0,30.0,7,7,7,7,6,0,0,2023-12-10,4.33,4.5,4.17,4.5,6938924520266,f,1,1,1,0,0.24
6862,6862,Appartement familial équipé & calme,53423506,Michael,2016-01-05,"Lyon, France","Jeune homme, ingénieur en direction commerciale, toujours entre Paris et Lyon, qui adore voyager partout dans le monde.
Simple et exigeant, j'adore faire connaissance et apprendre des autres. ",within a few hours,1.0,,,2.0,2.0,t,3e Arrondissement,45.76171,4.86625,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,149.0,5,1125,5,5,1125,1125,5.0,1125.0,24,31,31,31,53,12,1,2024-12-07,5.0,4.98,4.96,4.85,6938313470746,f,1,1,1,0,2.16
6865,6865,Comme une maison en ville,20829646,Sophie,2014-09-02,"Lyon, France",,within a few hours,1.0,t,,2.0,2.0,t,9e Arrondissement,45.76723,4.81257,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,110.0,2,15,1,2,15,15,2.0,15.0,9,17,40,40,48,19,2,2024-12-08,4.88,4.65,4.9,4.73,6938413490317,f,1,1,1,0,2.0
6867,6867,Vue imprenable sur Fourvière,17859473,Elsa,2015-05-31,"Lyon, France","Elsa 
Auto entrepreneur dans l’événementiel 
Souvent sur les routes ",within an hour,1.0,f,,1.0,1.0,t,7e Arrondissement,45.74839,4.85005,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,160.0,1,365,1,1,365,365,1.0,365.0,13,33,63,338,4,2,1,2024-12-08,5.0,5.0,5.0,5.0,6938713471824,f,1,1,1,0,0.22
6869,6869,logement dans résidence calme en centre ville,484952307,Mel,2022-10-24,,,a few days or more,0.0,f,,1.0,2.0,t,5e Arrondissement,45.75645,4.79927,Entire condo,Entire home/apt,3,1.0,1.0,1.0,115.0,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,365,3,0,0,2023-02-25,4.67,3.0,5.0,5.0,Exempt - hotel-type listing,f,1,1,1,0,0.12
6871,6871,Appartement Cosy proche Halle Tony Garnier (72 m2),224763039,Arthur,2018-11-08,"Lyon, France",,,,f,,1.0,1.0,f,7e Arrondissement,45.73092,4.82794,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,120.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,6,0,0,2023-02-27,5.0,4.67,5.0,5.0,6938713479148,f,1,1,1,0,0.24
6882,6882,Appartement convivial à Montchat,55164922,Léonor,2016-01-18,"Lyon, France","Nous sommes Léonor et Guillaume, nous adorons voyager et aller à la rencontre de nouvelles personnes. C'est avec grand plaisir que nous mettons notre appartement à votre disposition pour découvrir Lyon et ses environs :)
Très bon séjour !!!",within an hour,1.0,t,,2.0,4.0,t,3e Arrondissement,45.7528606,4.8854567,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,150.0,2,365,2,2,1125,1125,2.0,1125.0,0,0,0,144,24,9,1,2024-12-08,4.88,4.88,5.0,4.75,6938313478169,t,1,1,1,0,0.98
6885,6885,2 chambres - secteur Part Dieu,40307445,Anaïs,2015-08-02,"Lyon, France","Habituée des Airbnb lors de mes nombreux voyages, j’aime les rencontres, et je suis devenue hôte!",within an hour,1.0,f,,4.0,4.0,t,3e Arrondissement,45.75691,4.85407,Private room in rental unit,Private room,4,1.0,2.0,2.0,125.0,1,1125,1,1,1125,1125,1.0,1125.0,20,50,74,143,10,5,1,2024-11-20,5.0,5.0,4.9,4.7,,f,4,1,1,0,0.4
6892,6892,"Fun-Catherine, 8 people w/ parking, Terreaux",316423644,Damien,2019-12-11,"Lyon, France","Bonjour,

Nous sommes Hosting Services/Lyon, la conciergerie d’Airbnb. 
Nos équipes professionnelles sont spécialisées dans l’accueil des voyageurs du monde entier. Nous mettons toute notre énergie pour vous assurer le meilleur des séjours, de votre demande de réservation à votre départ. 

Notre équipe est disponible 7 jours sur 7 pour répondre à toutes vos demandes. Nous avons hâte de vous recevoir !",,,f,,177.0,197.0,t,1er Arrondissement,45.768273,4.8336508,Entire rental unit,Entire home/apt,8,2.5,2.0,6.0,176.0,4,90,2,4,1125,1125,3.7,1125.0,13,43,73,163,87,37,2,2024-11-22,4.7,4.58,4.72,4.61,6938113432792,f,107,107,107,0,3.71
6896,6896,Grand appartement avec terrasse,21623599,W,2014-09-22,"Lyon, France",,within a few hours,1.0,f,,2.0,3.0,t,1er Arrondissement,45.7743435,4.8342349,Entire rental unit,Entire home/apt,10,2.0,2.0,5.0,188.0,1,365,1,1,365,365,1.0,365.0,29,58,88,363,11,11,3,2024-12-08,4.73,4.73,5.0,5.0,6938112918001,f,1,1,1,0,1.24
6919,6919,Hypercentre- parking sécurisé gratuit,26639544,Laetitia,2015-01-24,"Saint-Cyr-au-Mont-d'Or, France","Voyageuse dans l'âme, j'ai eu la chance de decouvrir une petite partie du monde mais de nombreux autres lieux magiques m'attendent !",within an hour,1.0,f,,1.0,1.0,t,2e Arrondissement,45.7643914,4.8337276,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,123.0,2,60,2,365,1125,1125,19.2,1125.0,9,9,9,145,52,26,0,2024-11-11,4.58,4.46,4.79,4.92,6938213488787,t,1,1,1,0,2.25
6923,6923,Appartement vers Grange Blanche proche T5 Eurexpo,356750185,Xavier,2020-07-16,,,within an hour,1.0,f,,3.0,3.0,t,3e Arrondissement,45.74848,4.87798,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,160.0,1,365,1,1,365,365,1.0,365.0,18,42,69,330,11,1,0,2024-05-12,4.64,4.55,4.82,4.45,6938313489849,t,3,1,1,0,0.45
6928,6928,Bel Appartement Bord de Saône,70952279,Thibaud,2016-05-08,"Lyon, France",,within an hour,1.0,f,,1.0,1.0,t,9e Arrondissement,45.7993267,4.8334434,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,116.0,1,30,7,7,30,30,7.0,30.0,29,48,48,58,2,0,0,2023-03-31,5.0,5.0,5.0,5.0,6938913497603,f,1,1,1,0,0.09
6935,6935,Appt familial vue exceptionnelle,18661366,Lola,2014-07-22,"Lyon, France",,,,f,,2.0,2.0,f,6e Arrondissement,45.7646946,4.851538,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,180.0,2,21,2,3,21,21,2.0,21.0,0,0,0,0,6,2,0,2024-05-12,5.0,4.67,5.0,5.0,6938613492736,f,1,1,1,0,0.26
6938,6938,Appartement Anatha - Welkeys,169499449,Welkeys,2018-01-23,"Paris, France","Découvrez l'art français de bien vivre en vacances avec Welkeys.

Chez Welkeys, nous offrons à nos hôtes une expérience unique alliant tradition et modernité, dans l'élégance, le luxe et le confort.

Notre service de conciergerie, disponible 7j/7, vous accompagne tout au long de votre séjour pour faire de celui-ci un moment inoubliable.

Explorez notre collection de locations de vacances de luxe sur notre site internet !",within an hour,0.97,f,,153.0,161.0,t,6e Arrondissement,45.7677557,4.856372,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,103.0,1,1125,1,2,30,1125,2.0,32.5,11,36,61,336,15,3,0,2024-06-21,4.4,4.4,4.87,4.93,6938613491350,t,14,14,14,0,0.66
6943,6943,location fête des lumières,77958112,Yassine,2016-06-15,"Lyon, France","Je m’appelle Yassine , j’aime voyager, visiter les pays du monde entier. ",a few days or more,0.0,f,,1.0,1.0,t,6e Arrondissement,45.76795,4.85818,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,169.0,1,365,1,1,365,365,1.0,365.0,29,59,89,364,0,0,0,,,,,,Exempt - hotel-type listing,f,1,1,1,0,
6949,6949,Appartement Lyon 6 Foch,37542234,Kamelia,2015-07-05,"Lyon, France",Kamelia ,a few days or more,0.4,f,,1.0,1.0,t,6e Arrondissement,45.77218,4.84091,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,112.0,3,730,3,3,730,730,3.0,730.0,19,30,40,67,11,2,0,2024-06-04,4.91,4.91,5.0,5.0,6938613496003,f,1,1,1,0,0.47
6952,6952,"LaBolla, cozy retreat for 2 w/ spa, heart of Lyon",316423644,Damien,2019-12-11,"Lyon, France","Bonjour,

Nous sommes Hosting Services/Lyon, la conciergerie d’Airbnb. 
Nos équipes professionnelles sont spécialisées dans l’accueil des voyageurs du monde entier. Nous mettons toute notre énergie pour vous assurer le meilleur des séjours, de votre demande de réservation à votre départ. 

Notre équipe est disponible 7 jours sur 7 pour répondre à toutes vos demandes. Nous avons hâte de vous recevoir !",,,f,,177.0,197.0,t,2e Arrondissement,45.7611009109661,4.8314408044661,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,122.0,1,365,1,1,999,999,1.0,999.0,18,48,78,168,89,37,2,2024-12-03,4.74,4.6,4.91,4.82,6938213470080,t,107,107,107,0,3.97
6956,6956,Apparement au cœur confluence,208643031,Safa,2018-08-10,"Lyon, France",,within an hour,1.0,t,,1.0,1.0,t,2e Arrondissement,45.7401154,4.8211521,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,151.0,1,365,1,1,365,365,1.0,365.0,30,60,90,365,35,13,1,2024-12-01,4.97,4.97,5.0,4.91,Exempt - hotel-type listing,t,1,1,1,0,1.5
6958,6958,Appartement centre Lyon,34815620,Marine,2015-06-02,"Lyon, France",,within an hour,0.88,t,,1.0,1.0,t,3e Arrondissement,45.7613853,4.8510143,Entire rental unit,Entire home/apt,3,1.0,2.0,4.0,122.0,2,365,2,2,365,365,2.0,365.0,5,5,5,5,20,11,1,2024-11-24,5.0,5.0,5.0,4.95,6938313497272,f,1,1,1,0,0.84
6959,6959,Chambre à Lyon Croix Rousse,101111197,Margaux,2016-10-24,"Paris, France","Hey, I’m Margaux, I love traveling and discovering new cultures ✌",within a few hours,1.0,f,,1.0,1.0,t,4e Arrondissement,45.77721,4.83332,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,118.0,2,30,2,2,30,30,2.0,30.0,2,2,2,2,1,1,0,2024-07-23,5.0,5.0,5.0,5.0,6938424452404,f,1,1,1,0,0.21
6964,6964,Hyper-centre flat close to Place des Jacobins,19825587,Lorenzo,2014-08-11,"Lyon, France","Bonjour à tous! _x000D_
_x000D_
J'ai 30 ans, je suis originaire d'Avignon et j’habite Lyon où je travail aujourd’hui._x000D_
Grand passionné de sport (cyclisme & Trail) et d'informatique. J'aime aussi partir en weekend, découvrir de nouvelles régions et villes de France._x000D_
_x000D_
A bientôt !",,,f,,1.0,2.0,t,2e Arrondissement,45.7595365438651,4.83512948112177,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,200.0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,31,1,0,0,2023-05-29,5.0,5.0,5.0,5.0,6938213509474,f,1,1,1,0,0.05
6965,6965,"Bel appartement calme, familial",86677734,Benjamin,2016-07-29,"Lyon, France",,within an hour,1.0,t,,2.0,2.0,t,7e Arrondissement,45.7312874,4.8307937,Entire rental unit,Entire home/apt,6,1.0,3.0,5.0,130.0,3,365,3,3,365,365,3.0,365.0,3,3,3,11,15,9,0,2024-07-21,4.67,4.07,4.87,4.8,6938713290690,f,2,1,1,0,0.78
6978,6978,Appartement entier avec vue incroyable et parking,446827444,Vincent,2022-02-25,,,within an hour,1.0,t,,5.0,5.0,t,2e Arrondissement,45.7417612,4.8225633,Private room in rental unit,Private room,4,1.0,1.0,2.0,106.0,2,365,2,2,365,365,2.0,365.0,29,59,63,308,26,26,3,2024-12-01,4.96,4.96,5.0,4.88,6938224541838,t,1,0,0,0,3.92
6980,6980,Cocoon du vieux Lyon - Luxury apartment - Balneo,300041045,Remy,2019-10-04,"Lyon, France","Remy et Astrid sont un couple Lyonnais, déjà hôtes expérimentés, ils sont super host pour leur cocon de luxe dans le Vieux Lyon. Ils ont choisi de poursuivre l'aventure avec un magnifique Mas haut de gamme dans la Drome provençale. Ils aiment Lyon autant que  les cigales et la pinède de la Drome Provençale et sont aux petits soin avec leurs hôtes.",within an hour,1.0,t,,2.0,2.0,t,5e Arrondissement,45.765013,4.82728,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,144.0,2,365,1,2,365,365,1.9,365.0,7,34,62,286,105,70,10,2024-12-14,4.93,4.9,4.9,4.97,6938513517806,f,1,1,1,0,5.31
6982,6982,Très belle chambre vue sur le Rhône parking privé,138163472,Claude,2017-07-02,"Lyon, France","Mes enfants ont grandi et n’habitent plus avec moi. Je mets à disposition les chambres confortables qu’ils occupaient. Vous résiderez dans un espace « arty », au cœur d’un des plus beaux quartiers historiques de Lyon, la presqu’île, en plein centre, avec les berges du Rhône à 30 mètres. Vous pouvez y avoir accès. L’appartement est calme. Quant aux petits restaurants, les typiques et délicieux bouchons lyonnais, ils sont à 5 minutes à pied.",within a few hours,1.0,t,,3.0,4.0,t,2e Arrondissement,45.75448,4.8335,Private room in rental unit,Private room,4,1.0,1.0,2.0,165.0,1,365,1,1,365,365,1.0,365.0,0,0,0,166,42,37,2,2024-12-08,4.93,4.64,4.93,4.95,,f,3,0,0,0,1.76
6986,6986,La parenthèse lyonnaise,225574522,Alessia,2018-11-13,"Lyon, France",,within an hour,1.0,f,,1.0,1.0,f,6e Arrondissement,45.7692780673471,4.85461389664033,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,144.0,1,1125,1,1,1125,1125,1.0,1125.0,29,59,89,364,12,1,0,2024-09-26,4.92,4.92,4.92,5.0,6938613501743,f,1,1,1,0,0.5
6987,6987,Sky Avenue - Magnifique T2 avec vue époustouflante,337698666,Agence COCOONR / BOOK&PAY,2020-02-20,"Rennes, France","Spécialistes de la location de courts et moyen séjours, nous serons très heureux de vous accueillir dans votre futur cocon pour un séjour loisir, touristique ou professionnel. Avant, pendant et après votre séjour, nous sommes à votre disposition pour répondre à vos questions et vous assister. Votre contact local pourra vous donner des conseils sur les visites et les choses à faire dans la région. A bientôt !",,,f,Le Panier,3535.0,3568.0,t,3e Arrondissement,45.7579395,4.8574962,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,137.0,1,365,30,30,365,365,30.0,365.0,21,51,81,356,2,1,0,2024-05-06,4.0,5.0,4.5,4.0,6938313500836,t,43,43,43,0,0.16
6988,6988,"Cosy ""Seze"" in Famous Sixième",103831985,Philippe,2016-11-15,"Caluire-et-Cuire, France",,,,f,,28.0,33.0,t,6e Arrondissement,45.7687325501915,4.84869958608054,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,129.0,2,365,2,2,365,365,2.0,365.0,13,18,19,19,25,7,0,2024-11-03,4.68,4.52,4.72,4.84,6938613501941,f,14,14,14,0,1.14
6991,6991,Lyon 6 Massena : T2 entièrement climatisé rénové,683086,Alice,2011-06-09,"Lyon, France","Hello ! 
Je m'appelle Alice et je gère des apparts à Lyon tous entièrement équipés, joliment décorés et très bien situés, pour le compte de propriétaires lyonnais !
Je souhaite que votre prochain séjour dans notre magnifique ville des Lumières vous donne envie de revenir ou d'en parler autour de vous :D
Au fait, nos tarifs sont dégressifs ET nous prenons en charge les frais de service parce que VOUS êtes importants pour nous !
A bientôt ^_^",within a few hours,0.95,f,,41.0,78.0,t,6e Arrondissement,45.7656943,4.850414,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,146.0,1,1125,3,10,1125,1125,6.5,1125.0,14,14,14,14,0,0,0,,,,,,6938613383264,f,37,37,37,0,
6995,6995,Appartement lumineux à 5 minutes de Bellecour,443548309,Geoffroy,2022-02-04,"Lyon, France",,within an hour,1.0,t,,1.0,1.0,t,7e Arrondissement,45.75479,4.84293,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,144.0,1,25,1,3,25,25,1.0,25.0,0,0,0,4,9,6,0,2024-05-20,4.78,4.56,4.89,4.44,6938713711948,f,1,1,1,0,0.68
7014,7014,Best view in Lyon - private garage - near Old Town,37549554,Edouard,2015-07-05,"Strasbourg, France",,within an hour,1.0,t,,2.0,2.0,t,9e Arrondissement,45.7659223048039,4.81050228902435,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,104.0,365,1125,2,365,1125,1125,147.4,1125.0,20,50,80,338,107,55,2,2024-11-29,4.9,4.87,4.75,4.7,6938924489582,f,1,1,1,0,4.63
7025,7025,Appartement- métro Sans Souci,496055652,Anis,2023-01-14,,,a few days or more,0.0,f,,1.0,1.0,t,8e Arrondissement,45.74758,4.86411,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,149.0,2,365,2,2,365,365,2.0,365.0,12,39,69,159,4,1,0,2024-06-21,4.75,5.0,5.0,4.5,6938813520493,f,1,1,1,0,0.18
7027,7027,Duplex rénové avec vue panoramique sur Lyon,68120524,Sabrina,2016-04-20,"Lyon, France",,within a day,0.9,t,,2.0,2.0,t,1er Arrondissement,45.7706706456071,4.83232379966555,Entire rental unit,Entire home/apt,6,1.5,2.0,3.0,150.0,2,730,2,2,730,730,2.0,730.0,16,44,74,346,53,30,0,2024-10-27,4.94,4.85,4.96,4.89,6938113407157,f,2,1,1,0,2.77
7037,7037,Au cœur du Vieux Lyon,5535533,Paul,2013-03-19,"Lyon, France",,within a day,1.0,t,,1.0,6.0,f,5e Arrondissement,45.76223,4.82716,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,153.0,2,365,2,2,365,365,2.0,365.0,3,6,9,12,14,13,1,2024-12-08,5.0,4.93,4.93,5.0,6938513347461,f,1,1,1,0,1.11
7038,7038,Métro D - Le cocon des artistes,32049684,Jane,2015-04-27,"Lyon, France","Lyonnaise, j aime voyager les week end à Paris ou encore en Espagne et trouver des airbnb atypiques. J’en profite également pour louer mon chez moi de temps en temps pendant mon absence. Lumineux, fonctionnel et au centre de Lyon vous y passerez un très bon séjour.",within an hour,1.0,f,,2.0,4.0,f,9e Arrondissement,45.77209,4.80606,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,101.0,2,365,1,2,1125,1125,2.0,1125.0,7,26,44,289,144,69,3,2024-11-24,4.72,4.82,4.72,4.6,6938913493742,t,1,1,1,0,6.34
7040,7040,"Le Franklin, appartement, dans 6e arrondissement",17283355,Martine,2014-06-26,"Lyon, France",,within an hour,1.0,t,,2.0,2.0,t,6e Arrondissement,45.7693014302896,4.84936436649285,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,130.0,2,365,2,2,1125,1125,2.0,1125.0,13,31,52,193,52,24,3,2024-12-09,5.0,4.98,5.0,5.0,6938612374068,t,2,2,2,0,2.32
7042,7042,T2 neuf Lyon centre,21678980,Hugo,2014-09-23,"Lyon, France","Bonjour, 
Ici  Hugo 29ans non fumeur et très soigneux !",within a day,0.8,f,,1.0,1.0,f,7e Arrondissement,45.7488293,4.8389085,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,130.0,3,365,3,3,365,365,3.0,365.0,10,36,66,156,23,11,1,2024-12-08,4.91,4.91,4.91,4.83,6938713515077,f,1,1,1,0,1.13
7045,7045,T2  Haussmannien Part Dieu,233700581,Christiana,2019-01-01,,,within an hour,1.0,f,Grimaud,2.0,2.0,t,6e Arrondissement,45.7649175015532,4.8569744238665,Entire rental unit,Entire home/apt,4,1.5,1.0,2.0,115.0,3,30,3,3,30,30,3.0,30.0,12,42,72,347,10,1,0,2024-06-04,4.7,4.3,4.8,4.7,6938613516292,f,1,1,1,0,0.45
7052,7052,The Timeless. At the heart of Confluence.,497957611,Thien,2023-01-25,,"Moi, c'est Thien, comme ""A la tienne!"". J'aime la vie. Et pour en profiter, il faut être en pleine forme ! C'est pour cela que j'aime faire du sport ! BBoy dans l'âme, traileur dans les guibolles, grimpeur de blocs, Kungfu panda dans les poings, et j'en passe :3 Je suis à votre disposition pour un séjour réussi sur Lyon !",within an hour,1.0,t,,1.0,1.0,t,2e Arrondissement,45.7403353792132,4.82045698910952,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,135.0,2,16,2,2,16,16,2.0,16.0,12,19,19,19,70,31,2,2024-11-24,5.0,5.0,4.96,4.94,6938213517095,f,1,1,1,0,3.19
7054,7054,T3 rénové 10min gare Part dieu - Quartier typique,498027962,Laurie,2023-01-26,,"Bonjour,
Nous sommes Laurie et Stéphane, couple de trentenaires plutôt sympas, mariés et ""heureux"" parents de 3 petites choses.
Nous habitons dans cette belle ville de LYON, nous pourrons ainsi vous guider si besoin dans ce périple culinaire et visuel. 
Nous avons décidé de nous lancer dans l'aventure Air bnb, ce logement a été rénové des pieds à la tête et nous avons mis notre cœur à l'ouvrage pour vous offrir un maximum de confort.
Vous n'avez plus qu'à cliquer sur ""réserver"" pour toucher du bout des doigts le début d'un merveilleux moment !
Au plaisir de vous accueillir et d'échanger avec vous.

Laurie et Stéphane.",,,f,,1.0,1.0,t,3e Arrondissement,45.75327,4.88767,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,140.0,2,8,2,2,1125,1125,2.0,1125.0,8,32,56,74,21,2,0,2024-01-20,5.0,5.0,4.95,4.76,6938013210018,t,1,1,1,0,0.93
7057,7057,Appartement de beau standing,43685458,Pierre,2015-09-08,"Lyon, France",,within an hour,1.0,f,,2.0,4.0,t,7e Arrondissement,45.75571,4.84114,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,200.0,3,120,3,3,1125,1125,3.0,1125.0,0,0,25,115,6,2,0,2024-11-04,4.17,4.33,4.83,4.67,6938713518245,t,1,1,1,0,0.33
7059,7059,Le Jacquard-Lyon Center Garage-Contact O66I4O9II9,26986964,Eric,2015-01-31,"Lyon, France",,,,f,,1.0,1.0,t,4e Arrondissement,45.77584,4.82466,Entire rental unit,Entire home/apt,8,1.0,2.0,6.0,179.0,365,1125,365,365,1125,1125,365.0,1125.0,23,50,80,342,32,10,0,2024-09-12,4.66,4.44,4.94,4.56,693841800223,t,1,1,1,0,1.46
7062,7062,Au coeur de la Croix Rousse Joli T3,40633176,Thibault,2015-08-05,"Lyon, France","Thibault partage volontiers son appartement car il part régulièrement en mission humanitaire à l'étranger. Durant son absence son nid douillet accueil volontiers les gens de passage à Lyon. Ce magnifique appartement avec ses beaux volumes, sa suite parentale et son emplacement idéal pour découvrir la ville proche vous attends vous y trouverez tout le confort nécessaire et vous serez proche de toute comodité tout en étant situé dans une rue très calme.",within an hour,1.0,t,,1.0,2.0,t,4e Arrondissement,45.77479,4.82122,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,110.0,3,21,3,365,21,365,20.2,37.3,8,27,57,147,32,19,1,2024-11-17,4.78,4.78,4.78,4.75,6938413518724,t,1,1,1,0,1.49
7087,7087,Appartement Lyon 6eme Tête d’or,111570703,Elodie,2017-01-15,"Lyon, France",,within an hour,1.0,f,,1.0,1.0,t,6e Arrondissement,45.77493,4.84587,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,150.0,3,244,3,3,244,244,3.0,244.0,22,46,76,166,39,20,2,2024-12-02,4.97,4.92,4.95,4.92,6938613494716,f,1,1,1,0,1.78
7091,7091,"Salon, chambre disponible.",196553797,Rebuffat,2018-06-19,,,within a day,0.75,f,,2.0,2.0,t,6e Arrondissement,45.76951,4.85651,Private room in rental unit,Private room,2,1.0,1.0,1.0,100.0,1,365,1,1,365,365,1.0,365.0,29,59,89,364,3,2,1,2024-11-21,5.0,5.0,4.67,5.0,,f,2,0,0,0,0.17
7096,7096,"Appartement - Lyon 06, Tête d'or",129997914,Julien,2017-05-12,,,within an hour,1.0,t,,1.0,1.0,t,6e Arrondissement,45.77135,4.85213,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,122.0,2,15,2,2,15,15,2.0,15.0,4,21,38,249,45,18,1,2024-11-22,4.89,4.64,4.96,4.89,6938613517183,f,1,1,1,0,2.08
7099,7099,Élégant 45 m2 Lyon 6 + garage. Idéalement situé,70865201,Marie,2016-05-08,"Coubon, France",,,,f,,1.0,2.0,f,6e Arrondissement,45.7711082,4.8596937,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,136.0,2,15,2,2,1125,1125,2.0,1125.0,2,4,4,41,8,1,0,2024-06-03,5.0,4.88,5.0,5.0,6938613533318,t,1,1,1,0,0.39
7102,7102,Porte DU VIEUX LYON 2,451047676,Aline,2022-03-24,"Lyon, France",je suis une gérante d'une conciergerie sur Lyon je voyage avec ma famille et je prend souvent des airbnb,within an hour,1.0,f,,62.0,63.0,t,5e Arrondissement,45.750696,4.8192961,Entire rental unit,Entire home/apt,8,1.0,3.0,6.0,103.0,1,365,1,2,1125,1125,1.1,1125.0,16,38,68,194,88,41,8,2024-12-07,4.8,4.88,4.91,4.66,6938524486128,t,22,21,21,0,3.97
7109,7109,Appart atypique vue sur Saône,501235698,Hugo,2023-02-15,,,within a few hours,1.0,f,,1.0,1.0,t,5e Arrondissement,45.7665612900303,4.8253354224724,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,100.0,4,29,4,4,29,29,4.0,29.0,28,58,88,363,22,6,0,2024-09-28,4.5,4.23,4.91,4.73,6938513526417,f,1,1,1,0,1.0
7111,7111,"Spacieux, lumineux, chic, neuf cœur du 6ième-Foch",88921015,Tahar,2016-08-09,"Lyon, France",,within an hour,1.0,t,,1.0,1.0,t,6e Arrondissement,45.7678111691026,4.84704205026245,Entire rental unit,Entire home/apt,4,1.5,1.0,2.0,200.0,2,1125,1,2,1125,1125,1.7,1125.0,13,43,73,348,15,12,1,2024-12-02,5.0,5.0,5.0,5.0,6938613526982,t,1,1,1,0,1.04
7114,7114,Logement 7 personnes avec Terrasse au cœur de Lyon,216892155,Sébastien,2018-09-23,"Valence, France",,within an hour,0.92,t,,3.0,3.0,t,7e Arrondissement,45.7343052263126,4.83631724603271,Entire rental unit,Entire home/apt,7,1.5,2.0,4.0,140.0,2,14,2,3,14,14,2.7,14.0,15,35,59,326,10,9,0,2024-11-03,4.8,5.0,4.6,4.6,6938724495180,f,1,1,1,0,0.81
7118,7118,Lyon quais de Saône,25353804,Elodie,2014-12-29,"Lyon, France",,,,f,,1.0,1.0,t,9e Arrondissement,45.76786,4.81289,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,100.0,2,15,2,2,15,15,2.0,15.0,0,0,0,42,7,2,0,2024-06-25,4.71,4.71,4.71,4.57,6938913552932,f,1,1,1,0,0.37
